"Season","DayNum","team1_TeamID","team1_Score","team2_TeamID","team2_Score","WLoc","NumOT","team1_FGM","team1_FGA","team1_FGM3","team1_FGA3","team1_FTM","team1_FTA","team1_OR","team1_DR","team1_Ast","team1_TO","team1_Stl","team1_Blk","team1_PF","team2_FGM","team2_FGA","team2_FGM3","team2_FGA3","team2_FTM","team2_FTA","team2_OR","team2_DR","team2_Ast","team2_TO","team2_Stl","team2_Blk","team2_PF","league","PT_margin","FTA_margin","PF_margin","OR_margin","DR_margin","FGA_margin","FGA3_margin","TO_margin","Stl_margin","Ast_margin","Blk_margin"
2025,7,3300,36,3151,75,"A",0,11,53,2,13,12,21,11,15,1,22,12,2,16,30,51,9,15,6,11,5,27,19,21,9,3,15,"WNCAA",-39,10,1,6,-12,2,-2,1,3,-18,-1
2025,7,3342,33,3155,81,"H",0,15,48,2,14,1,6,4,15,8,14,2,1,12,34,56,7,20,6,7,6,27,22,7,5,4,12,"WNCAA",-48,-1,0,-2,-12,-8,-6,7,-3,-14,-3
2025,7,3195,51,3162,62,"H",0,17,56,7,29,10,15,12,21,10,18,10,1,21,21,52,6,13,14,22,10,24,12,20,9,3,17,"WNCAA",-11,-7,4,2,-3,4,16,-2,1,-2,-2
2025,7,3179,72,3166,80,"H",0,28,63,7,24,9,12,14,23,20,17,6,5,16,31,67,12,32,6,11,11,19,19,10,9,4,15,"WNCAA",-8,1,1,3,4,-4,-8,7,-3,1,1
2025,7,3197,54,3199,93,"H",0,19,47,3,10,13,16,6,18,7,25,5,3,26,28,63,6,19,31,37,15,19,10,12,13,9,19,"WNCAA",-39,-21,7,-9,-1,-16,-9,13,-8,-3,-6
2025,7,3415,53,3201,63,"H",0,18,55,6,17,11,21,10,21,12,15,9,1,25,20,49,6,18,17,24,9,28,9,15,10,2,19,"WNCAA",-10,-3,6,1,-7,6,-1,0,-1,3,-1
2025,7,3358,51,3242,66,"H",0,17,61,2,11,15,23,9,19,10,18,12,3,23,24,51,6,17,12,21,10,34,10,28,4,6,24,"WNCAA",-15,2,-1,-1,-15,10,-6,-10,8,0,-3
2025,7,3398,61,3252,83,"H",0,21,57,2,12,17,29,14,21,6,18,8,3,24,30,62,12,37,11,16,9,25,17,13,8,0,21,"WNCAA",-22,13,3,5,-4,-5,-25,5,0,-11,3
2025,7,3239,71,3274,74,"H",0,22,59,5,16,22,30,10,20,9,18,7,1,31,22,54,6,23,24,28,6,21,16,15,10,2,25,"WNCAA",-3,2,6,4,-1,5,-7,3,-3,-7,-1
2025,7,3185,49,3277,95,"H",0,15,44,6,21,13,18,9,16,10,26,10,1,17,38,66,6,25,13,16,13,19,24,13,18,2,19,"WNCAA",-46,2,-2,-4,-3,-22,-4,13,-8,-14,-1
2025,7,3411,57,3329,87,"H",0,20,69,3,19,14,23,16,24,7,14,5,1,22,31,65,11,31,14,22,11,31,17,13,10,7,23,"WNCAA",-30,1,-1,5,-7,4,-12,1,-5,-10,-6
2025,7,3288,48,3330,60,"H",0,18,57,3,16,9,13,16,24,9,24,9,6,25,20,52,4,14,16,26,12,24,11,24,12,2,15,"WNCAA",-12,-13,10,4,0,5,2,0,-3,-2,4
2025,7,3410,58,3331,65,"H",0,21,68,9,35,7,9,11,30,11,14,4,2,17,28,72,3,23,6,11,14,33,7,13,7,4,16,"WNCAA",-7,-2,1,-3,-3,-4,12,1,-3,4,-2
2025,7,3375,58,3349,76,"H",0,22,60,5,21,9,15,9,27,10,21,4,3,22,26,63,8,22,16,23,9,25,17,14,11,2,19,"WNCAA",-18,-8,3,0,2,-3,-1,7,-7,-7,1
2025,7,3226,51,3361,62,"H",0,23,66,3,15,2,6,16,24,9,16,8,4,16,24,50,7,16,7,13,4,22,15,16,9,7,13,"WNCAA",-11,-7,3,12,2,16,-1,0,-1,-6,-3
2025,7,3456,55,3414,72,"H",0,21,60,7,14,6,9,7,19,12,13,4,1,14,24,54,11,21,13,17,7,26,17,13,7,5,13,"WNCAA",-17,-8,1,0,-7,6,-7,0,-3,-5,-4
2025,7,3306,49,3467,59,"H",0,17,49,2,13,13,20,11,26,5,20,7,1,16,21,62,8,33,9,11,11,22,12,13,7,1,20,"WNCAA",-10,9,-4,0,4,-13,-20,7,0,-7,0
2025,8,3424,66,3112,75,"H",0,25,63,7,23,9,14,12,14,14,15,13,2,13,25,47,9,17,16,18,5,25,14,20,10,3,18,"WNCAA",-9,-4,-5,7,-11,16,6,-5,3,0,-1
2025,8,3324,54,3119,58,"H",0,21,57,5,14,7,10,7,25,11,12,9,2,17,18,53,7,23,15,17,9,25,11,14,4,2,13,"WNCAA",-4,-7,4,-2,0,4,-9,-2,5,0,0
2025,8,3148,48,3136,59,"A",0,18,54,3,15,9,13,9,22,9,21,7,0,14,25,61,4,19,5,7,9,25,9,17,14,1,18,"WNCAA",-11,6,-4,0,-3,-7,-4,4,-7,0,-1
2025,8,3132,68,3156,75,"H",0,25,75,9,23,9,9,17,23,15,14,3,4,23,23,53,5,18,24,30,5,25,12,14,3,6,13,"WNCAA",-7,-21,10,12,-2,22,5,0,0,3,-2
2025,8,3305,59,3160,75,"N",0,20,52,7,22,12,13,9,10,10,10,3,3,16,27,57,9,29,12,20,16,18,13,9,6,2,18,"WNCAA",-16,-7,-2,-7,-8,-5,-7,1,-3,-3,1
2025,8,3384,38,3164,74,"H",0,14,46,3,13,7,15,8,27,6,25,7,1,16,28,60,8,22,10,17,5,23,17,9,10,3,20,"WNCAA",-36,-2,-4,3,4,-14,-9,16,-3,-11,-2
2025,8,3260,60,3177,75,"A",0,22,46,6,17,10,16,3,9,13,23,6,3,18,27,55,6,17,15,20,13,17,18,17,11,3,20,"WNCAA",-15,-4,-2,-10,-8,-9,0,6,-5,-5,0
2025,8,3205,42,3190,44,"A",0,15,56,6,24,6,9,10,20,9,17,9,3,19,16,47,5,20,7,11,7,22,12,19,8,4,14,"WNCAA",-2,-2,5,3,-2,9,4,-2,1,-3,-1
2025,8,3152,35,3196,104,"H",0,14,64,5,19,2,8,8,18,8,21,7,2,19,42,78,5,20,15,21,17,37,21,11,15,7,4,"WNCAA",-69,-13,15,-9,-19,-14,-1,10,-8,-13,-5
2025,8,3126,50,3204,54,"H",0,16,53,3,10,15,27,8,27,6,16,8,3,20,18,64,4,19,14,23,16,30,15,17,11,6,23,"WNCAA",-4,4,-3,-8,-3,-11,-9,-1,-3,-9,-3
2025,8,3284,66,3206,89,"H",0,23,43,5,10,15,19,7,20,10,21,5,2,18,33,63,6,17,17,21,9,14,10,8,13,2,15,"WNCAA",-23,-2,3,-2,6,-20,-7,13,-8,0,0
2025,8,3463,61,3220,75,"H",0,23,60,6,16,9,16,9,17,19,10,7,3,15,27,55,6,16,15,18,7,24,13,11,6,1,15,"WNCAA",-14,-2,0,2,-7,5,0,-1,1,6,2
2025,8,3460,51,3232,68,"A",0,20,62,5,28,6,7,9,19,8,20,11,3,18,26,60,5,15,11,18,13,27,15,17,10,4,12,"WNCAA",-17,-11,6,-4,-8,2,13,3,1,-7,-1
2025,8,3459,42,3246,76,"H",0,14,69,5,30,9,14,7,17,10,11,7,2,10,30,65,10,30,6,9,14,32,20,14,5,10,16,"WNCAA",-34,5,-6,-7,-15,4,0,-3,2,-10,-8
2025,8,3404,64,3257,86,"A",0,20,67,6,27,18,24,16,13,9,13,13,6,24,31,54,4,12,20,29,13,29,18,21,8,6,19,"WNCAA",-22,-5,5,3,-16,13,15,-8,5,-9,0
2025,8,3149,44,3261,117,"H",0,16,66,4,31,8,13,9,11,8,16,4,5,20,46,78,7,13,18,25,22,39,23,13,6,5,19,"WNCAA",-73,-12,1,-13,-28,-12,18,3,-2,-15,0
2025,8,3262,37,3278,82,"H",0,14,56,5,27,4,5,7,19,8,16,6,2,17,30,69,6,19,16,21,20,30,16,9,10,2,6,"WNCAA",-45,-16,11,-13,-11,-13,8,7,-4,-8,0
2025,8,3408,52,3281,60,"H",0,18,49,4,17,12,16,10,18,8,25,8,1,13,23,55,5,14,9,15,9,19,13,15,13,5,16,"WNCAA",-8,1,-3,1,-1,-6,3,10,-5,-5,-4
2025,8,3142,57,3286,75,"H",0,17,44,7,16,16,21,6,23,11,24,5,3,17,29,65,8,32,9,15,15,18,17,14,17,5,22,"WNCAA",-18,6,-5,-9,5,-21,-16,10,-12,-6,-2
2025,8,3233,53,3298,55,"A",0,21,69,6,28,5,8,18,20,15,13,10,2,15,21,55,4,8,9,14,10,23,13,19,9,8,14,"WNCAA",-2,-6,1,8,-3,14,20,-6,1,2,-6
2025,8,3380,58,3304,84,"H",0,22,59,8,21,6,10,11,15,12,15,7,3,26,27,55,5,14,25,36,16,27,19,14,8,0,13,"WNCAA",-26,-26,13,-5,-12,4,7,1,-1,-7,3
2025,8,3299,47,3314,66,"A",0,17,50,2,10,11,15,7,23,9,19,4,2,9,24,59,10,31,8,11,6,23,15,10,15,5,15,"WNCAA",-19,4,-6,1,0,-9,-21,9,-11,-6,-3
2025,8,3150,53,3326,94,"H",0,19,54,5,18,10,16,12,20,9,24,4,3,23,32,61,10,24,20,28,8,21,18,12,16,2,14,"WNCAA",-41,-12,9,4,-1,-7,-6,12,-12,-9,1
2025,8,3317,35,3332,66,"H",0,12,49,2,10,9,19,7,22,5,16,7,0,16,27,60,7,23,5,9,10,30,17,16,10,4,17,"WNCAA",-31,10,-1,-3,-8,-11,-13,0,-3,-12,-4
2025,8,3436,53,3344,58,"A",0,19,50,6,20,9,12,10,15,11,10,7,2,14,23,45,4,8,8,15,8,19,11,8,9,4,12,"WNCAA",-5,-3,2,2,-4,5,12,2,-2,0,-2
2025,8,3193,39,3350,62,"A",0,17,54,4,24,1,2,8,18,11,24,7,3,21,21,54,7,22,13,14,6,26,15,19,13,3,10,"WNCAA",-23,-12,11,2,-8,0,2,5,-6,-4,0
2025,8,3254,54,3351,66,"A",0,14,57,4,19,22,29,14,18,10,23,6,0,24,24,46,4,11,14,25,7,22,21,19,11,8,24,"WNCAA",-12,4,0,7,-4,11,8,4,-5,-11,-8
2025,8,3451,63,3360,66,"A",0,21,61,6,23,15,18,10,24,13,19,4,4,22,23,59,4,13,16,24,9,26,11,21,10,9,20,"WNCAA",-3,-6,2,1,-2,2,10,-2,-6,2,-5
2025,8,3340,56,3362,62,"H",0,21,66,7,21,7,7,7,23,13,9,6,4,21,23,56,2,11,14,26,12,31,15,15,4,8,11,"WNCAA",-6,-19,10,-5,-8,10,10,-6,2,-2,-4
2025,8,3200,44,3371,67,"H",0,17,43,3,15,7,16,10,21,9,23,6,3,22,22,62,5,29,18,23,18,17,14,11,14,0,18,"WNCAA",-23,-7,4,-8,4,-19,-14,12,-8,-5,3
2025,8,3101,65,3372,68,"A",0,25,67,6,31,9,11,14,21,12,15,9,3,21,23,50,5,20,17,25,7,26,8,22,12,1,22,"WNCAA",-3,-14,-1,7,-5,17,11,-7,-3,4,2
2025,8,3444,44,3374,72,"H",0,14,39,9,21,7,10,6,21,10,32,7,3,21,26,64,6,23,14,21,14,18,11,13,18,1,16,"WNCAA",-28,-11,5,-8,3,-25,-2,19,-11,-1,2
2025,8,3229,71,3387,78,"H",0,30,63,9,20,2,7,10,18,16,19,5,3,18,30,65,8,20,10,12,12,24,14,16,9,4,14,"WNCAA",-7,-5,4,-2,-6,-2,0,3,-4,2,-1
2025,8,3174,56,3396,67,"A",0,21,57,5,21,9,18,10,24,9,22,9,2,19,25,66,8,22,9,13,10,25,18,19,11,1,20,"WNCAA",-11,5,-1,0,-1,-9,-1,3,-2,-9,1
2025,8,3292,75,3397,89,"H",0,28,51,4,12,15,28,3,21,14,20,3,3,14,30,73,15,42,14,19,18,20,15,14,13,2,27,"WNCAA",-14,9,-13,-15,1,-22,-30,6,-10,-1,1
2025,8,3307,68,3403,75,"H",0,24,51,5,15,15,24,6,24,6,17,6,3,21,26,66,7,25,16,20,13,24,15,13,8,6,23,"WNCAA",-7,4,-2,-7,0,-15,-10,4,-2,-9,-3
2025,8,3105,67,3412,74,"A",0,24,63,6,15,13,19,10,23,13,16,13,2,23,24,57,11,28,15,25,8,28,10,19,4,5,22,"WNCAA",-7,-6,1,2,-5,6,-13,-3,9,3,-3
2025,8,3337,54,3417,91,"H",0,18,59,9,26,9,13,8,8,14,13,7,2,15,37,71,8,26,9,14,22,29,23,14,6,3,20,"WNCAA",-37,-1,-5,-14,-21,-12,0,-1,1,-9,-1
2025,8,3169,39,3425,124,"H",0,12,46,5,19,10,12,5,11,8,42,8,2,15,48,79,17,36,11,16,14,25,28,16,28,7,18,"WNCAA",-85,-4,-3,-9,-14,-33,-17,26,-20,-20,-5
2025,8,3282,43,3442,62,"H",0,17,58,1,12,8,15,8,21,11,21,15,2,22,19,52,8,19,16,23,10,28,12,24,11,0,19,"WNCAA",-19,-8,3,-2,-7,6,-7,-3,4,-1,2
2025,8,3273,54,3443,78,"A",0,20,56,2,15,12,18,6,18,5,17,10,3,14,32,65,6,23,8,13,12,23,16,13,10,4,16,"WNCAA",-24,5,-2,-6,-5,-9,-8,4,0,-11,-1
2025,8,3338,54,3452,82,"H",0,19,58,5,22,11,15,18,20,6,27,5,1,26,27,68,6,30,22,27,18,17,11,13,17,2,23,"WNCAA",-28,-12,3,0,3,-10,-8,14,-12,-5,-1
2025,8,3382,52,3464,60,"H",0,16,57,5,23,15,19,11,25,9,17,9,0,11,23,60,6,31,8,11,10,29,12,18,4,7,17,"WNCAA",-8,8,-6,1,-4,-3,-8,-1,5,-3,-7
2025,8,3309,48,3470,57,"H",0,14,58,3,16,17,25,8,23,6,12,11,0,19,23,58,5,18,6,11,12,27,12,19,9,8,20,"WNCAA",-9,14,-1,-4,-4,0,-2,-7,2,-6,-8
2025,8,3133,56,3473,64,"H",0,22,62,4,25,8,11,7,22,10,16,9,2,19,23,48,4,12,14,20,3,28,13,17,8,3,11,"WNCAA",-8,-9,8,4,-6,14,13,-1,1,-3,-1
2025,8,3293,75,3475,82,"A",0,27,69,11,39,10,17,13,33,17,26,4,6,23,28,69,7,18,19,26,5,29,19,10,17,5,19,"WNCAA",-7,-9,4,8,4,0,21,16,-13,-2,1
2025,9,3313,58,3104,68,"H",0,22,62,9,23,5,7,10,29,13,17,7,2,16,26,64,8,28,8,15,13,27,15,12,8,12,12,"WNCAA",-10,-8,4,-3,2,-2,-5,5,-1,-2,-10
2025,9,3171,53,3107,58,"A",0,21,49,5,18,6,6,7,20,10,16,6,5,15,23,63,6,23,6,8,16,13,9,15,8,2,13,"WNCAA",-5,-2,2,-9,7,-14,-5,1,-2,1,3
2025,9,3290,54,3117,114,"H",0,20,65,1,17,13,20,20,26,11,31,5,1,20,40,79,20,41,14,22,14,26,29,11,20,4,17,"WNCAA",-60,-2,3,6,0,-14,-24,20,-15,-18,-3
2025,9,3272,66,3123,95,"H",0,24,59,6,14,12,17,4,30,14,21,3,5,16,39,88,8,35,9,12,14,28,29,8,12,4,20,"WNCAA",-29,5,-4,-10,2,-29,-21,13,-9,-15,1
2025,9,3271,46,3138,56,"A",0,17,57,1,10,11,16,13,25,2,18,11,2,23,19,51,2,15,16,22,7,24,13,15,10,1,19,"WNCAA",-10,-6,4,6,1,6,-5,3,1,-11,1
2025,9,3231,46,3139,56,"H",0,17,50,6,17,6,6,4,21,6,15,8,4,20,20,57,6,17,10,14,10,22,14,14,5,5,12,"WNCAA",-10,-8,8,-6,-1,-7,0,1,3,-8,-1
2025,9,3161,55,3140,69,"H",0,20,58,4,20,11,15,3,25,6,10,5,1,14,25,61,8,32,11,15,4,33,16,11,6,5,13,"WNCAA",-14,0,1,-1,-8,-3,-12,-1,-1,-10,-4
2025,9,3172,50,3153,68,"H",0,19,51,7,23,5,6,7,23,15,21,0,2,23,23,60,4,18,18,24,11,21,13,6,13,5,9,"WNCAA",-18,-18,14,-4,2,-9,5,15,-13,2,-3
2025,9,3422,62,3157,69,"H",0,24,59,8,23,6,8,11,20,11,15,4,1,12,29,58,6,17,5,8,9,24,12,13,11,3,13,"WNCAA",-7,0,-1,2,-4,1,6,2,-7,-1,-2
2025,9,3300,54,3158,84,"H",0,20,58,1,15,13,22,10,34,6,33,6,7,23,28,76,7,18,21,34,15,27,16,15,17,4,23,"WNCAA",-30,-12,0,-5,7,-18,-3,18,-11,-10,3
2025,9,3247,40,3180,73,"H",0,15,55,2,13,8,16,14,19,7,19,6,1,14,25,62,8,22,15,18,14,25,22,12,12,3,12,"WNCAA",-33,-2,2,0,-6,-7,-9,7,-6,-15,-2
2025,9,3137,56,3192,67,"H",0,22,66,2,18,10,13,13,16,11,7,8,3,20,22,49,8,18,15,19,8,24,15,14,4,1,19,"WNCAA",-11,-6,1,5,-8,17,0,-7,4,-4,2
2025,9,3316,41,3194,50,"H",0,16,62,4,36,5,8,11,29,6,19,12,3,18,18,59,7,26,7,22,17,29,12,17,10,4,11,"WNCAA",-9,-14,7,-6,0,3,10,2,2,-6,-1
2025,9,3381,59,3201,67,"H",0,22,58,11,34,4,6,8,23,21,13,3,2,21,20,55,6,16,21,25,12,22,10,8,9,4,13,"WNCAA",-8,-19,8,-4,1,3,18,5,-6,11,-2
2025,9,3135,53,3221,68,"A",0,20,62,4,30,9,10,8,20,9,13,10,2,15,28,60,6,15,6,9,9,25,19,15,9,1,10,"WNCAA",-15,1,5,-1,-5,2,15,-2,1,-10,1
2025,9,3291,35,3224,39,"A",0,11,52,6,22,7,10,5,25,10,7,8,2,15,14,52,3,16,8,13,14,31,8,19,4,4,11,"WNCAA",-4,-3,4,-9,-6,0,6,-12,4,2,-2
2025,9,3405,57,3234,94,"H",0,21,67,8,33,7,10,11,17,11,12,4,2,22,31,54,4,14,28,32,6,31,18,8,6,6,17,"WNCAA",-37,-22,5,5,-14,13,19,4,-2,-7,-4
2025,9,3198,54,3239,72,"A",0,21,58,3,15,9,23,11,19,8,29,12,1,31,28,63,4,10,12,21,13,26,15,25,9,6,24,"WNCAA",-18,2,7,-2,-7,-5,5,4,3,-7,-5
2025,9,3110,41,3255,59,"A",0,17,58,3,21,4,6,9,25,10,26,8,5,13,25,76,3,20,6,6,18,26,11,17,16,2,13,"WNCAA",-18,0,0,-9,-1,-18,1,9,-8,-1,3
2025,9,3377,67,3258,71,"A",1,29,67,4,13,5,10,10,29,12,13,2,2,12,30,68,5,25,6,11,6,25,13,10,8,6,16,"WNCAA",-4,-1,-4,4,4,-1,-12,3,-6,-1,-4
2025,9,3348,53,3263,57,"A",0,19,45,5,17,10,18,9,23,15,14,6,5,8,24,54,5,17,4,5,6,19,11,8,6,0,15,"WNCAA",-4,13,-7,3,4,-9,0,6,0,4,5
2025,9,3248,41,3265,73,"H",0,14,51,2,19,11,13,3,17,5,7,5,1,7,30,59,10,25,3,4,7,32,19,11,2,3,13,"WNCAA",-32,9,-6,-4,-15,-8,-6,-4,3,-14,-2
2025,9,3189,56,3267,65,"H",0,23,66,2,16,8,17,12,20,13,14,12,3,19,21,57,8,29,15,20,14,25,13,20,6,6,18,"WNCAA",-9,-3,1,-2,-5,9,-13,-6,6,0,-3
2025,9,3393,73,3268,84,"A",0,28,67,8,18,9,10,14,15,13,11,9,5,18,28,59,8,16,20,24,12,23,17,15,3,7,12,"WNCAA",-11,-14,6,2,-8,8,2,-4,6,-4,-2
2025,9,3106,29,3280,83,"H",0,11,49,4,22,3,5,7,17,5,22,7,1,16,30,64,11,28,12,17,17,29,22,17,15,1,10,"WNCAA",-54,-12,6,-10,-12,-15,-6,5,-8,-17,0
2025,9,3455,77,3283,82,"A",0,31,65,8,20,7,13,15,17,15,19,10,2,23,32,60,6,15,12,25,12,18,13,17,9,1,16,"WNCAA",-5,-12,7,3,-1,5,5,2,1,2,1
2025,9,3212,61,3311,76,"H",0,22,58,5,17,12,18,8,18,11,16,9,1,23,25,52,6,15,20,27,6,24,11,14,7,6,17,"WNCAA",-15,-9,6,2,-6,6,2,2,2,0,-5
2025,9,3357,52,3312,73,"H",0,19,68,1,12,13,25,16,22,2,20,11,5,25,26,61,5,22,16,29,12,29,13,20,13,9,25,"WNCAA",-21,-4,0,4,-7,7,-10,0,-2,-11,-4
2025,9,3241,46,3323,92,"H",0,15,69,4,19,12,18,13,24,7,16,7,2,23,32,70,9,22,19,25,13,36,16,11,8,9,17,"WNCAA",-46,-7,6,0,-12,-1,-3,5,-1,-9,-7
2025,9,3441,56,3328,122,"H",0,18,63,8,26,12,16,5,12,9,13,4,1,17,48,76,10,18,16,20,14,34,31,10,8,3,12,"WNCAA",-66,-4,5,-9,-22,-13,8,3,-4,-22,-2
2025,9,3373,47,3335,78,"H",0,20,53,4,12,3,7,7,15,11,23,4,4,15,32,65,5,19,9,12,15,22,15,15,10,2,12,"WNCAA",-31,-5,3,-8,-7,-12,-7,8,-6,-4,2
2025,9,3437,61,3343,70,"H",0,18,50,7,21,18,21,8,14,9,18,5,4,24,23,53,5,10,19,26,12,24,15,17,5,4,22,"WNCAA",-9,-5,2,-4,-10,-3,11,1,0,-6,0
2025,9,3103,53,3352,59,"A",0,22,61,6,21,3,9,11,19,9,15,6,3,14,23,49,3,12,10,15,8,26,9,17,8,2,16,"WNCAA",-6,-6,-2,3,-7,12,9,-2,-2,0,1
2025,9,3458,57,3355,79,"H",0,23,56,4,15,7,12,3,17,12,10,8,2,15,30,58,6,14,13,17,7,26,12,15,5,2,13,"WNCAA",-22,-5,2,-4,-9,-2,1,-5,3,0,0
2025,9,3354,52,3367,60,"A",0,14,64,1,21,23,36,22,21,4,16,5,2,21,19,49,10,19,12,17,5,24,10,15,6,0,27,"WNCAA",-8,19,-6,17,-3,15,2,1,-1,-6,2
2025,9,3259,61,3385,69,"A",0,22,47,4,11,13,20,11,17,12,18,4,2,21,22,46,7,17,18,23,6,16,12,13,9,0,16,"WNCAA",-8,-3,5,5,1,1,-6,5,-5,0,2
2025,9,3413,56,3390,69,"H",0,20,50,5,17,11,16,1,18,9,14,8,3,13,26,58,5,20,12,14,9,26,9,16,10,3,19,"WNCAA",-13,2,-6,-8,-8,-8,-3,-2,-2,0,0
2025,9,3402,31,3395,90,"H",0,11,50,1,8,8,16,7,18,5,17,4,0,11,35,65,16,37,4,5,8,29,25,10,9,12,15,"WNCAA",-59,11,-4,-1,-11,-15,-29,7,-5,-20,-12
2025,9,3249,58,3400,95,"H",0,21,40,1,4,15,22,7,14,10,27,6,4,28,32,62,5,12,26,33,11,10,20,10,17,2,21,"WNCAA",-37,-11,7,-4,4,-22,-8,17,-11,-10,2
2025,9,3356,66,3419,79,"A",0,23,53,8,15,12,17,5,21,15,24,7,3,24,29,62,4,16,17,29,13,24,9,16,14,5,18,"WNCAA",-13,-12,6,-8,-3,-9,-1,8,-7,6,-2
2025,9,3347,41,3438,83,"H",0,18,53,2,16,3,9,7,20,11,29,9,1,22,28,64,10,30,17,23,14,28,20,21,16,3,16,"WNCAA",-42,-14,6,-7,-8,-11,-14,8,-7,-9,-2
2025,9,3421,62,3439,85,"H",0,23,63,3,19,13,15,12,14,10,19,3,2,30,32,54,2,7,19,28,6,26,13,19,7,3,18,"WNCAA",-23,-13,12,6,-12,9,12,0,-4,-3,-1
2025,9,3227,71,3453,74,"A",0,25,54,11,20,10,12,11,17,18,15,8,2,21,24,48,7,14,19,23,7,14,20,13,5,1,17,"WNCAA",-3,-11,4,4,3,6,6,2,3,-2,1
2025,9,3474,52,3457,69,"A",0,21,66,5,16,5,12,14,25,8,12,7,6,22,23,61,3,13,20,27,13,31,8,12,4,6,13,"WNCAA",-17,-15,9,1,-6,5,3,0,3,0,0
2025,9,3469,86,3476,89,"A",0,33,77,12,40,8,13,11,24,18,16,14,2,22,31,66,12,28,15,20,10,32,25,20,5,4,15,"WNCAA",-3,-7,7,1,-8,11,12,-4,9,-7,-2
2025,10,3108,59,3104,88,"H",0,21,64,4,15,13,18,14,21,14,17,5,5,24,29,65,9,24,21,32,18,28,17,12,12,7,18,"WNCAA",-29,-14,6,-4,-7,-1,-9,5,-7,-3,-2
2025,10,3426,65,3116,93,"H",0,28,75,1,10,8,17,9,27,15,10,7,9,21,34,74,13,25,12,19,15,36,12,14,2,6,15,"WNCAA",-28,-2,6,-6,-9,1,-15,-4,5,3,3
2025,10,3114,48,3120,82,"H",0,16,48,3,12,13,17,6,16,7,23,9,1,21,29,56,9,18,15,21,9,21,17,14,15,3,20,"WNCAA",-34,-4,1,-3,-5,-8,-6,9,-6,-10,-2
2025,10,3477,55,3124,104,"H",0,21,61,7,14,6,8,5,20,10,23,5,0,17,42,79,7,18,13,23,20,29,22,10,14,5,11,"WNCAA",-49,-15,6,-15,-9,-18,-4,13,-9,-12,-5
2025,10,3244,47,3125,75,"H",0,16,59,4,14,11,16,9,24,7,15,4,4,13,26,61,11,36,12,19,9,29,21,9,13,6,16,"WNCAA",-28,-3,-3,0,-5,-2,-22,6,-9,-14,-2
2025,10,3415,57,3129,72,"H",0,18,57,7,18,14,22,8,22,5,15,7,1,17,27,64,8,27,10,14,10,28,13,17,9,11,19,"WNCAA",-15,8,-2,-2,-6,-7,-9,-2,-2,-8,-10
2025,10,3285,55,3142,65,"A",0,18,50,5,25,14,19,5,24,12,18,5,6,14,25,60,9,19,6,8,4,28,12,17,8,3,21,"WNCAA",-10,11,-7,1,-4,-10,6,1,-3,0,3
2025,10,3211,65,3143,86,"A",0,22,50,8,15,13,18,12,15,10,24,7,1,12,32,55,11,25,11,15,7,15,13,12,15,2,21,"WNCAA",-21,3,-9,5,0,-5,-10,12,-8,-3,-1
2025,10,3219,47,3144,60,"H",0,14,50,5,26,14,17,5,19,8,19,9,2,16,25,64,6,19,4,4,17,25,17,18,8,4,16,"WNCAA",-13,13,0,-12,-6,-14,7,1,1,-9,-2
2025,10,3127,51,3165,68,"H",0,18,50,6,21,9,12,5,12,8,16,12,3,15,28,57,5,14,7,9,13,24,24,22,5,1,16,"WNCAA",-17,3,-1,-8,-12,-7,7,-6,7,-16,2
2025,10,3168,40,3170,67,"A",0,12,43,2,9,14,18,3,19,3,16,4,1,15,24,53,6,14,13,16,7,23,12,13,10,3,21,"WNCAA",-27,2,-6,-4,-4,-10,-5,3,-6,-9,-2
2025,10,3173,49,3181,84,"H",0,18,56,7,21,6,8,8,19,10,24,12,4,18,34,68,7,19,9,19,14,29,17,16,16,3,12,"WNCAA",-35,-11,6,-6,-10,-12,2,8,-4,-7,1
2025,10,3202,51,3187,67,"H",0,19,56,7,24,6,10,16,22,12,23,6,7,22,23,70,8,17,13,18,22,19,15,13,14,2,11,"WNCAA",-16,-8,11,-6,3,-14,7,10,-8,-3,5
2025,10,3369,55,3191,70,"H",0,24,74,2,21,5,12,11,13,7,22,14,3,28,15,44,9,21,31,38,10,35,11,35,8,2,19,"WNCAA",-15,-26,9,1,-22,30,0,-13,6,-4,1
2025,10,3359,68,3199,101,"H",0,27,65,3,19,11,18,9,23,15,22,5,1,19,36,76,11,30,18,20,12,28,20,12,8,5,16,"WNCAA",-33,-2,3,-3,-5,-11,-11,10,-3,-5,-4
2025,10,3208,60,3209,66,"A",0,22,60,4,19,12,16,16,26,13,17,9,1,15,23,58,12,33,8,10,4,18,9,11,7,4,18,"WNCAA",-6,6,-3,12,8,2,-14,6,2,4,-3
2025,10,3480,53,3210,88,"H",0,18,52,4,17,13,20,10,19,7,24,6,2,13,34,73,7,27,13,16,19,21,22,11,11,7,19,"WNCAA",-35,4,-6,-9,-2,-21,-10,13,-5,-15,-5
2025,10,3113,59,3213,70,"N",0,19,56,5,19,16,20,7,25,7,19,7,3,24,23,60,9,25,15,26,11,27,13,14,12,5,20,"WNCAA",-11,-6,4,-4,-2,-4,-6,5,-5,-6,-2
2025,10,3130,70,3217,78,"H",0,21,56,6,26,22,27,5,19,6,12,14,4,19,27,55,13,26,11,13,6,24,13,21,5,3,16,"WNCAA",-8,14,3,-1,-5,1,0,-9,9,-7,1
